Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2013,South,Asthma,2515.59,602.35,4.74,79.93,33.62,13.48,4.98,68.81,60,20,31.89,2508,5.79,121500118,0.96,16.08
India,2025,Central,Tuberculosis,4187.32,1788.8,18.69,73.72,47.19,13.12,1.81,89.85,65,26,27.91,7495,4.58,6549697,0.95,11.67
India,2000,North,Cancer,3654.05,1500.06,3.88,57.72,99.56,1.1,0.68,69.71,62,25,29.9,4929,3.7,177771592,0.89,14.03
India,2013,South,Heart Disease,3787.25,1451.24,16.74,48.21,21.64,4.97,7.38,68.52,57,29,30.52,5088,3.31,95123832,0.86,22.29
India,2007,Central,HIV/AIDS,4353.75,1956.99,6.95,78.31,92.24,0.53,6.22,64.38,60,23,25.94,7302,2.09,43058177,1.09,20.15
India,2017,Central,Cancer,2691.88,591.81,12.53,92.34,98.71,3.87,6.53,95.66,74,34,42.12,7456,2.92,50078413,0.86,29.32
India,2007,Central,Flu,4002.55,823.61,10.13,81.3,56.99,10.1,5.52,34.81,75,28,33.77,7428,3.53,143668847,1.03,10.55
India,2008,West,Cancer,1180.41,710.68,1.78,79.95,49.8,13.25,6.83,68.33,66,25,26.2,2411,2.21,108395972,1.04,34.26
India,2005,West,Heart Disease,2369.0,1607.7,0.38,48.78,64.93,3.63,2.59,40.28,62,31,25.13,8000,2.87,11703694,0.94,19.62
India,2017,Central,Diabetes,3514.11,1717.25,5.07,93.6,49.03,6.0,5.21,89.24,75,32,25.87,5103,4.62,118574374,0.98,10.23
India,2016,Central,Heart Disease,295.32,1340.43,1.38,81.73,79.62,9.76,0.34,89.24,56,34,39.71,3337,5.74,90633222,0.9,21.2
India,2008,East,Asthma,3690.21,1630.5,6.45,79.86,84.01,7.16,5.98,39.46,62,30,41.62,2155,2.1,32307676,0.97,20.61
India,2022,South,Tuberculosis,3820.65,68.1,7.0,57.31,77.72,6.8,3.45,72.48,75,26,36.09,4818,3.23,98815812,1.05,23.39
India,2024,North,Flu,837.0,1687.82,11.18,77.21,85.02,11.73,1.49,70.62,70,35,44.76,2293,3.76,106040790,1.05,34.35
India,2010,Central,Heart Disease,4163.07,1245.81,12.72,69.66,78.41,0.97,6.65,43.61,73,35,38.5,5073,2.3,26942152,0.88,22.78
India,2021,East,Cancer,571.45,1358.68,7.93,50.36,80.93,9.48,7.22,38.76,65,21,39.2,6439,3.95,12041658,0.88,34.16
India,2016,Central,Diabetes,1304.97,1892.47,9.86,71.16,71.83,13.44,0.92,96.71,59,26,36.57,3983,3.16,185976736,0.93,25.92
India,2020,North,Malaria,1330.72,155.09,2.77,93.46,49.1,12.72,1.36,88.28,58,21,39.46,2575,4.45,136106837,0.86,12.02
India,2009,South,Heart Disease,2410.99,90.94,7.09,72.74,34.0,10.93,7.51,51.17,64,34,25.9,5819,3.01,121048084,1.07,23.46
India,2017,Central,COVID-19,1414.72,1285.97,13.46,83.73,34.12,8.27,6.03,89.02,58,31,39.59,4038,3.69,20285176,1.05,15.45
India,2010,Central,Asthma,3541.59,876.35,2.4,57.35,97.27,9.21,6.63,49.2,68,32,48.12,7117,4.47,128417172,1.06,25.75
India,2017,South,Heart Disease,2143.48,1273.43,9.64,96.8,25.27,13.51,7.54,34.88,66,24,26.36,4252,3.65,151457151,0.92,21.86
India,2017,East,Heart Disease,4724.69,992.7,12.06,79.72,56.15,2.22,4.72,70.1,62,27,48.66,4095,2.87,167422304,0.94,22.05
India,2008,South,Cancer,1835.72,1208.44,11.8,46.23,48.16,4.7,7.38,49.54,56,33,28.89,7517,2.26,63749105,1.01,26.17
India,2025,East,Diabetes,2235.71,584.66,13.93,89.51,30.38,9.75,5.52,83.4,64,26,41.43,1863,4.61,140477234,0.89,15.96
India,2011,West,COVID-19,3572.33,1350.23,1.98,89.89,38.33,5.8,4.05,53.82,74,20,34.71,4577,4.45,130489944,1.08,31.48
India,2016,North,Heart Disease,2720.6,737.74,5.2,90.71,94.51,11.93,1.19,61.78,75,26,46.86,3334,5.81,199471360,0.9,11.02
India,2023,East,Flu,2282.15,1845.94,8.49,53.17,23.76,7.0,0.76,78.17,63,33,45.02,5087,5.59,2274644,0.89,28.5
India,2015,South,Malaria,3424.48,158.75,2.03,57.18,67.33,8.63,0.56,53.15,57,26,30.0,5172,2.76,65563259,1.1,23.61
India,2012,West,Asthma,2478.6,462.08,12.04,44.88,56.02,3.71,7.81,59.34,61,32,42.02,6502,5.8,156720789,0.9,22.57
India,2021,South,Flu,4332.88,750.18,12.26,95.97,88.7,6.78,3.25,39.68,58,33,47.33,3471,5.23,112120592,0.92,10.07
India,2016,East,Heart Disease,1453.01,1481.5,17.76,52.15,97.17,10.17,1.5,55.05,71,26,36.38,7969,5.39,166361111,0.98,27.51
India,2010,South,Heart Disease,181.94,118.53,6.12,93.18,47.57,8.36,7.25,75.09,65,34,45.28,5517,3.07,187705564,0.99,32.62
India,2016,East,Malaria,1035.25,823.45,8.84,70.71,82.02,9.34,5.12,67.62,60,35,31.44,2959,5.79,43021528,0.93,22.35
India,2020,East,HIV/AIDS,1508.61,694.01,7.33,50.58,77.44,7.4,1.52,98.54,69,21,48.92,5089,5.18,90034833,1.04,30.31
India,2007,West,Heart Disease,446.53,543.47,3.65,97.75,54.53,12.19,4.39,57.83,56,28,41.59,4970,4.38,135631335,0.94,14.73
India,2004,Central,Diabetes,3396.19,1658.01,0.68,63.23,85.29,4.52,6.11,94.85,56,26,40.62,3694,3.76,111615125,0.87,13.14
India,2018,West,Tuberculosis,2788.03,19.86,9.58,62.42,42.58,5.94,5.38,55.92,58,21,46.44,3608,5.94,183093062,1.03,18.59
India,2013,Central,Cancer,1271.23,204.13,19.83,56.98,40.03,8.68,0.66,40.81,59,26,34.42,2374,2.51,142806288,1.08,12.72
India,2007,North,Tuberculosis,598.96,972.51,2.94,52.3,23.42,4.8,7.46,78.94,72,23,36.58,5834,3.88,109337338,1.01,24.36
India,2022,South,Diabetes,3199.38,169.42,1.1,62.16,41.14,14.11,2.53,43.64,55,20,39.11,2876,3.27,160105745,1.01,29.13
India,2010,West,COVID-19,216.58,1366.55,2.99,67.88,90.43,3.79,5.9,32.57,58,33,43.86,5291,3.31,86662079,0.98,33.53
India,2021,South,Diabetes,3107.39,971.64,11.76,49.13,40.34,14.01,6.08,46.07,70,28,46.46,4764,2.95,9820875,0.92,19.92
India,2007,South,Asthma,4919.65,355.23,1.58,43.68,95.23,8.91,6.5,92.64,70,26,46.21,3431,2.91,158901382,0.96,13.08
India,2012,North,Heart Disease,2109.19,894.44,1.08,70.9,56.63,12.69,3.58,92.69,64,26,30.66,6167,3.33,100149194,1.08,23.7
India,2022,North,Flu,4101.5,950.08,2.5,41.01,24.12,7.25,0.83,38.16,66,23,48.34,4042,2.88,89665611,1.05,18.19
India,2018,Central,Malaria,3632.97,700.46,2.23,72.8,35.06,7.66,1.19,53.48,61,23,28.53,7937,2.29,92878721,1.04,10.79
India,2003,East,HIV/AIDS,2593.7,1416.1,18.88,49.1,58.95,7.6,1.43,61.65,58,31,42.5,6187,4.36,192421645,0.95,13.21
India,2011,South,Diabetes,4513.22,1554.44,15.15,74.96,31.76,5.01,7.73,86.52,74,30,28.98,2711,2.22,46645073,1.05,20.88
India,2014,South,Asthma,3004.8,239.16,6.17,61.81,57.27,5.28,7.28,83.74,66,29,39.31,7951,5.83,50750789,0.9,26.15
India,2024,South,Malaria,1170.52,885.17,12.43,66.58,87.18,8.54,7.28,99.8,71,30,28.36,2015,3.64,159362772,1.04,23.93
India,2019,South,Diabetes,2205.02,1655.58,12.71,41.39,56.16,2.25,7.44,38.01,55,27,27.54,2000,4.42,171166494,1.01,22.63
India,2024,North,Heart Disease,1765.32,1540.65,4.27,77.44,29.72,4.3,2.53,49.86,70,27,33.19,5134,4.27,124672416,1.0,33.33
India,2006,Central,Diabetes,4337.22,1748.85,17.55,65.66,96.33,4.76,5.93,59.23,60,28,33.86,4513,5.52,153683774,1.03,19.29
India,2011,Central,Heart Disease,4889.68,253.04,4.05,80.26,46.37,1.23,7.36,75.74,60,26,37.97,4437,2.71,124506223,0.94,26.58
India,2005,Central,Cancer,2479.37,1788.93,16.29,60.66,20.12,5.78,3.33,48.35,72,22,46.83,6995,3.55,155863111,1.04,27.49
India,2008,South,COVID-19,2736.44,526.42,12.76,80.17,22.8,14.79,5.96,44.91,70,32,26.92,6074,4.52,144099040,0.93,33.07
India,2010,East,Diabetes,2785.79,1380.07,8.16,88.46,69.51,7.77,5.06,98.38,62,25,38.81,7391,3.01,47105244,1.06,18.82
India,2019,East,Malaria,2425.07,1571.57,10.43,98.89,85.45,13.61,3.5,88.55,56,30,48.68,6065,2.98,123335393,1.04,10.82
India,2024,Central,Diabetes,476.68,638.05,9.58,53.18,23.89,10.54,3.12,56.45,72,29,35.01,4972,5.57,132613025,0.88,13.13
India,2023,West,Tuberculosis,500.99,557.65,12.85,49.83,22.52,7.34,7.92,70.93,72,25,49.33,3534,2.73,41143361,1.07,33.0
India,2005,North,Diabetes,729.83,1889.98,9.14,42.1,46.21,10.86,2.87,40.36,65,21,42.74,6577,2.19,60878887,0.9,21.47
India,2016,Central,Heart Disease,2065.36,984.54,17.62,93.43,92.15,2.4,0.99,44.28,70,29,30.95,5004,3.7,76224714,0.97,18.71
India,2013,South,Malaria,4240.0,858.53,7.69,51.63,86.48,6.64,2.41,53.95,71,29,41.14,1681,5.11,166443074,0.99,25.6
India,2015,East,Cancer,1273.4,893.53,14.24,83.12,94.15,4.49,5.31,46.3,68,26,34.39,2606,3.51,128129399,0.93,17.14
India,2005,South,Tuberculosis,2217.31,921.3,3.61,91.0,30.48,14.16,5.08,49.97,58,32,33.81,4634,2.65,77236989,0.86,34.69
India,2009,North,COVID-19,1242.76,413.46,6.24,67.73,34.84,3.41,4.15,88.87,69,32,44.18,1754,3.77,176297033,0.97,31.78
India,2017,East,Tuberculosis,1714.64,360.14,0.19,76.71,28.49,4.9,1.18,77.26,55,27,44.41,3586,2.64,2308877,0.93,22.29
India,2004,Central,Asthma,810.58,98.69,1.96,88.66,53.07,11.77,4.31,37.01,55,23,42.71,6114,2.51,23620064,1.03,20.68
India,2008,Central,Diabetes,2212.31,371.49,17.78,81.11,97.57,14.86,3.21,57.32,61,29,25.06,3587,2.18,147994442,0.89,21.38
India,2008,Central,COVID-19,4834.02,1518.56,8.12,67.12,24.37,14.86,6.66,61.3,59,35,34.39,2356,2.7,57927823,1.04,25.69
India,2003,North,Heart Disease,4667.46,938.67,14.52,69.51,91.2,0.95,0.22,76.85,74,25,26.98,7844,2.12,120178862,1.0,18.93
India,2017,Central,HIV/AIDS,2934.95,593.19,15.14,64.81,71.57,11.64,4.61,86.23,67,22,28.44,2620,4.39,52510060,1.05,29.74
India,2005,North,COVID-19,1869.31,1165.98,11.64,51.72,71.61,10.69,2.35,55.64,73,27,42.65,2292,2.3,142937349,0.94,31.71
India,2018,East,Diabetes,3135.96,50.91,16.04,46.28,54.82,11.68,1.93,31.43,59,23,49.13,7058,5.15,140706179,1.06,34.9
India,2001,East,Tuberculosis,3665.94,1567.81,14.9,56.98,41.13,12.45,2.36,52.66,59,34,33.52,1858,3.77,168435729,1.08,29.78
India,2020,North,Heart Disease,3885.32,1317.04,6.68,85.23,98.81,13.04,1.95,88.28,58,30,42.11,5383,3.11,94409627,1.05,24.43
India,2024,South,COVID-19,1231.02,1787.65,15.66,94.15,46.03,12.96,0.26,90.19,65,21,43.99,2878,3.41,5127361,1.01,29.05
India,2008,North,Asthma,3156.56,1673.0,15.59,41.99,40.96,5.59,2.07,78.51,71,31,31.95,4695,4.63,3199844,1.09,21.98
India,2021,South,Cancer,3291.16,769.58,14.26,58.0,75.26,12.79,5.32,65.68,59,26,31.96,2538,5.65,137423694,1.06,26.54
India,2015,West,Cancer,2073.74,1748.06,8.15,92.05,72.92,12.36,6.11,92.34,66,22,46.85,2880,5.54,125134136,1.02,29.27
India,2006,West,Cancer,4261.53,299.38,3.62,61.52,90.44,4.94,2.89,39.3,69,32,27.66,1630,5.58,129501258,0.9,20.78
India,2019,Central,Flu,2383.33,1410.54,2.17,93.39,62.22,0.51,3.11,45.57,64,35,48.23,5246,5.75,150479296,0.87,22.54
India,2012,Central,COVID-19,4647.09,1911.79,11.53,62.43,89.9,1.93,2.94,30.23,59,24,25.67,3331,4.25,71960397,0.92,16.14
India,2019,Central,Heart Disease,337.59,842.94,5.08,94.69,78.51,9.18,7.66,62.6,73,28,40.33,4234,2.98,189559950,0.89,12.01
India,2022,Central,Malaria,221.26,983.29,15.25,66.65,90.59,6.88,2.34,39.34,75,32,35.93,6831,2.89,88880456,0.93,32.38
India,2010,South,HIV/AIDS,3496.95,649.94,12.71,83.17,21.34,8.69,0.5,78.92,61,22,40.47,6080,2.94,80888750,0.98,24.91
India,2002,Central,HIV/AIDS,3045.66,825.78,5.45,62.0,66.71,5.64,2.01,77.74,62,23,40.05,5843,4.29,193098587,1.01,13.53
India,2007,South,Malaria,424.4,1900.08,7.77,50.91,65.45,14.88,6.03,49.85,63,20,45.26,6857,2.16,55824446,1.0,28.74
India,2009,West,HIV/AIDS,3917.45,1589.05,19.65,50.41,33.18,10.13,7.91,50.21,57,33,49.59,7940,2.09,88783996,0.98,11.73
India,2005,Central,Malaria,4132.74,721.99,15.72,93.03,67.51,7.41,1.8,62.4,71,29,47.32,2966,4.11,61819980,0.89,25.11
India,2009,Central,Tuberculosis,4262.65,402.83,12.73,52.38,50.36,4.22,3.48,43.84,60,34,33.07,2661,2.32,68913566,0.9,24.82
India,2019,West,Flu,4706.26,1914.6,11.39,62.65,39.3,1.21,1.3,47.95,57,35,30.23,3777,5.76,101622524,1.0,14.18
India,2011,South,Tuberculosis,1228.53,854.86,1.84,98.97,23.53,2.3,3.95,84.71,58,21,31.68,7646,5.37,56924677,1.01,31.43
India,2016,Central,Diabetes,2856.64,423.52,2.28,55.43,75.3,8.22,2.09,45.59,65,32,43.68,7449,2.32,40488543,0.89,34.8
India,2010,East,Asthma,55.67,424.05,6.01,75.12,24.85,6.73,2.43,57.88,65,27,42.04,4081,2.39,84521326,0.97,14.55
India,2024,North,Tuberculosis,1795.11,1114.28,3.23,86.55,61.11,1.1,0.47,73.14,64,27,48.51,6446,2.14,16129486,1.04,11.74
India,2024,South,HIV/AIDS,989.2,746.34,18.13,84.76,35.96,7.34,2.55,69.01,75,30,49.44,7757,2.12,107421972,0.95,25.58
India,2001,West,Asthma,4058.19,342.75,8.92,72.06,79.18,11.21,1.6,48.53,73,20,49.89,3629,5.1,57227808,0.99,17.79
India,2019,West,Cancer,2297.38,1229.12,1.25,51.55,88.75,10.36,2.62,66.24,74,20,49.98,6473,3.73,176222470,0.95,20.49
India,2022,South,Flu,249.02,1891.7,14.95,92.3,46.55,0.65,2.12,91.56,62,22,31.16,3797,2.71,173574407,0.91,33.69
India,2004,West,Malaria,1123.75,989.83,10.51,71.65,89.36,9.61,6.46,82.79,64,23,28.13,2804,2.96,45067268,1.02,30.93
India,2008,North,COVID-19,839.27,1176.33,13.88,58.65,41.07,6.43,4.63,58.81,56,22,31.91,5776,5.92,183981560,0.87,24.64
India,2022,South,HIV/AIDS,3119.4,1418.65,1.36,95.19,50.79,2.06,0.82,98.93,62,32,35.76,4339,2.97,18774651,1.0,29.91
India,2015,North,Asthma,1287.2,574.1,14.42,43.88,87.6,10.67,6.58,88.73,62,34,41.2,4106,4.12,113123638,0.97,15.51
India,2017,East,Malaria,4506.6,991.69,12.09,84.04,40.82,7.41,3.82,49.11,74,34,48.77,4361,5.18,88358067,0.85,34.16
India,2012,Central,Heart Disease,4223.67,1940.2,2.63,88.51,35.56,8.73,4.33,30.71,62,27,49.53,1882,4.85,138306473,0.85,27.13
India,2005,South,Flu,1848.28,809.93,12.26,87.19,52.71,8.6,5.92,88.14,65,28,43.51,1628,5.77,89192200,1.1,13.1
India,2017,North,Heart Disease,3422.39,1580.83,15.34,93.33,94.17,4.48,2.63,46.25,70,28,27.33,1806,3.97,76430376,0.94,14.66
India,2019,East,Malaria,600.06,903.63,9.47,41.31,74.73,1.77,5.24,81.59,63,23,48.32,1806,4.37,20071092,1.1,10.51
India,2018,South,HIV/AIDS,1161.55,942.2,2.33,96.03,69.48,7.36,7.73,99.86,71,26,39.6,5125,3.1,32372773,0.89,18.86
India,2014,West,Asthma,3557.73,543.83,0.3,95.72,37.61,9.12,7.57,35.23,56,23,33.98,2867,3.02,82624271,0.86,19.86
India,2020,West,Heart Disease,2754.32,828.03,5.81,45.74,82.69,7.7,0.71,50.06,57,28,34.49,2505,4.25,32411725,0.9,11.68
India,2006,East,HIV/AIDS,4572.98,1403.25,12.0,81.47,70.13,14.46,5.75,96.12,69,28,37.26,5267,4.22,194911183,1.04,28.75
India,2013,Central,Cancer,3118.4,999.56,4.66,45.08,51.01,10.48,5.62,66.54,68,32,45.02,3231,3.25,20460829,0.92,31.17
India,2018,West,Cancer,1007.66,814.38,16.73,67.77,35.37,3.22,1.69,56.61,68,24,44.11,3674,5.86,70224171,0.98,30.75
India,2021,East,Cancer,3865.22,1497.03,19.3,55.07,99.8,9.86,3.13,65.06,66,28,35.29,3885,5.06,143999758,0.88,28.94
India,2020,North,COVID-19,1835.52,1773.74,13.72,73.14,33.7,7.52,7.69,64.17,63,33,41.74,1595,5.56,145841952,0.99,20.23
India,2024,East,Flu,3004.83,1161.69,9.85,50.35,81.15,6.0,3.51,92.83,56,29,37.98,3967,2.83,181432241,0.86,32.12
India,2015,East,Tuberculosis,2463.49,249.54,0.21,92.22,93.62,2.58,2.74,39.4,67,24,27.04,4728,3.8,51524476,0.95,18.59
India,2024,North,Diabetes,704.04,337.05,14.59,64.98,36.19,9.47,3.69,33.84,63,23,41.27,5344,2.41,46505876,1.0,32.58
India,2011,North,Flu,1884.57,1117.2,12.68,60.12,89.81,6.63,2.45,89.01,68,22,26.82,3906,3.21,138646234,0.89,21.27
India,2022,East,Cancer,485.24,1318.15,7.28,53.21,61.24,7.49,1.18,70.2,67,30,48.32,2427,2.02,56357138,0.98,18.7
India,2009,West,HIV/AIDS,512.4,291.09,2.63,52.69,48.35,7.98,3.27,94.37,65,26,44.01,2549,4.86,39956666,0.98,17.71
India,2019,North,COVID-19,4672.87,403.26,16.96,79.16,87.84,7.01,7.75,40.4,60,28,49.12,1873,3.29,93318618,1.02,29.31
India,2016,North,Cancer,1739.29,1716.94,7.81,77.71,35.95,1.69,3.43,39.85,56,34,29.48,7114,3.25,151108672,0.85,30.98
India,2022,East,Flu,1453.52,1568.52,7.86,89.77,74.29,14.09,7.85,73.96,63,20,25.5,7086,5.82,108474677,0.95,34.32
India,2023,Central,Asthma,2474.52,665.98,14.63,75.16,25.56,10.44,2.39,83.53,59,33,31.28,2072,3.06,11011591,0.9,21.49
India,2023,West,COVID-19,467.35,1109.74,9.48,56.39,35.91,1.35,5.38,86.88,60,30,32.65,7580,5.74,21432104,1.0,24.62
India,2000,Central,Diabetes,1604.94,1416.33,12.63,55.91,22.73,0.59,6.67,84.25,57,33,32.08,6512,5.94,165963609,0.97,10.01
India,2017,Central,Cancer,980.21,1152.66,12.55,47.6,75.69,8.26,6.85,92.92,66,29,48.33,6517,4.75,156288657,1.09,10.39
India,2010,Central,Heart Disease,1784.65,1441.82,19.91,69.47,88.18,1.81,5.39,80.98,59,34,45.89,4095,4.03,167243899,0.9,12.38
India,2004,East,Flu,3932.5,1460.63,18.44,68.95,89.97,8.76,1.82,86.72,66,22,43.13,7817,5.43,133141135,0.9,29.15
India,2001,South,Malaria,2522.97,262.96,5.67,74.53,37.86,6.86,4.08,65.5,70,23,38.37,5338,5.02,143317026,0.9,29.72
India,2015,North,Flu,1745.12,1583.38,7.64,42.03,70.86,12.84,1.84,92.12,61,27,37.09,7329,5.29,158927165,0.92,15.81
India,2001,South,COVID-19,1082.04,112.82,9.21,81.42,70.27,6.38,7.56,38.28,57,25,25.86,5952,3.98,61803086,1.03,20.65
India,2013,West,Diabetes,3590.1,1337.91,6.8,64.76,81.09,3.73,0.9,33.89,63,23,42.93,5154,5.45,197637988,0.99,10.07
India,2002,North,Cancer,2528.43,236.85,11.65,79.67,84.84,2.79,5.22,64.81,75,32,43.97,5755,4.67,48473012,0.96,21.03
India,2002,North,Malaria,4538.84,1221.5,9.65,44.74,96.08,10.26,1.48,61.58,58,20,30.17,3710,2.75,89369977,0.86,15.51
India,2022,North,COVID-19,3389.58,1189.47,15.33,40.15,42.57,8.52,0.99,30.31,71,33,47.68,3238,3.93,110757654,1.09,30.05
India,2006,West,Diabetes,1439.6,1883.11,15.16,57.89,38.36,11.35,7.11,35.31,71,29,42.3,2679,3.85,156749816,0.9,13.58
India,2009,North,Malaria,2132.99,1835.56,12.8,81.92,52.76,11.09,5.73,49.25,63,33,49.65,5892,4.33,185011899,0.94,21.14
India,2015,South,COVID-19,3315.04,1449.89,11.36,59.7,90.6,5.85,4.35,72.04,63,28,27.06,2830,3.91,172706780,1.03,13.88
India,2009,West,Diabetes,1137.16,594.61,0.53,67.2,20.62,2.24,1.41,61.37,63,21,26.91,3923,5.35,66056650,0.96,34.77
India,2008,South,Heart Disease,1396.43,95.24,9.31,71.22,36.89,6.18,3.05,98.54,68,21,44.86,6556,5.11,67108529,0.91,21.01
India,2008,North,COVID-19,249.35,474.77,16.15,49.9,30.52,10.96,7.28,84.42,57,25,34.67,2927,2.24,33617566,1.05,33.53
India,2018,West,COVID-19,2665.77,463.02,9.26,54.91,51.5,1.45,3.01,64.02,73,24,39.19,6557,5.16,87802056,1.05,22.1
India,2007,South,Tuberculosis,2035.05,1602.67,5.67,96.01,52.66,9.13,6.16,51.97,60,24,45.68,2128,2.21,106139346,0.94,31.18
India,2005,North,Malaria,3864.51,689.69,17.63,50.23,71.69,11.1,5.81,76.0,70,28,49.54,6752,2.83,140679601,1.09,19.66
India,2006,South,Heart Disease,4389.13,263.07,11.18,84.25,92.66,4.35,2.8,33.38,58,26,25.04,1872,2.06,68701467,1.09,20.88
India,2024,West,Malaria,3908.89,743.38,1.64,79.01,70.77,5.39,5.45,96.28,68,29,45.52,7322,2.36,173312296,0.87,22.82
India,2018,South,Cancer,2028.11,753.25,15.9,54.25,81.65,11.24,3.49,76.05,64,25,43.72,4241,3.52,190604700,0.9,10.35
India,2024,East,Heart Disease,1175.95,661.93,6.2,78.6,47.34,2.75,0.7,41.44,60,26,47.89,2475,5.15,90403118,1.06,23.25
India,2015,East,Cancer,3071.68,17.64,6.36,57.25,86.93,3.21,6.37,71.7,64,28,42.69,3227,3.18,84075830,0.98,26.55
India,2001,North,Tuberculosis,4222.86,1079.66,2.62,87.4,24.79,9.94,6.07,63.76,68,25,27.68,5452,2.58,166886819,0.94,19.52
India,2013,North,HIV/AIDS,4855.79,1644.5,13.67,66.52,62.35,14.03,3.6,57.05,73,34,45.39,4250,3.74,198676274,0.91,30.91
India,2017,East,Heart Disease,672.55,1012.0,3.17,98.92,50.68,2.49,0.27,40.84,74,35,42.95,5684,3.82,34566442,1.01,16.5
India,2011,North,HIV/AIDS,923.26,484.81,6.66,81.33,22.41,12.32,4.7,64.38,69,25,29.57,2751,3.97,93041773,1.06,25.3
India,2024,East,HIV/AIDS,2727.28,1922.87,0.77,90.66,38.44,1.18,3.68,52.24,56,28,32.04,6187,4.81,154973754,0.9,11.29
India,2024,East,HIV/AIDS,4381.17,1005.38,6.17,95.17,46.7,11.12,2.83,77.91,65,29,47.08,6776,3.0,135489538,0.93,26.38
India,2014,East,Malaria,1428.56,1311.34,8.41,40.33,43.23,9.62,6.08,81.44,60,27,34.87,6968,4.67,2533709,0.98,23.9
India,2009,North,Tuberculosis,4826.77,1789.56,8.76,62.33,61.25,13.66,6.55,64.01,62,28,30.67,3964,4.58,47347039,1.08,28.24
India,2005,South,Heart Disease,2241.28,1189.24,14.04,97.54,44.41,2.79,3.39,71.57,61,35,31.49,6671,3.87,142928686,1.02,34.8
India,2023,South,COVID-19,4872.86,1925.92,19.31,89.98,59.35,9.37,7.29,49.92,71,23,40.62,3647,2.0,6001685,0.9,28.17
India,2015,South,Asthma,1527.2,1753.5,14.69,49.22,86.31,7.47,6.7,96.06,63,29,30.13,6398,3.39,90947386,0.97,25.22
India,2016,Central,Flu,3237.83,542.56,19.72,57.44,80.26,4.46,4.8,41.54,68,29,31.81,6030,5.44,16679152,1.02,16.68
India,2004,Central,Diabetes,4687.12,1833.87,12.55,46.67,80.66,2.36,7.33,90.04,69,34,30.65,2012,2.06,130774220,0.85,19.8
India,2005,Central,Heart Disease,3448.47,1913.54,1.31,78.75,82.46,11.99,5.44,50.69,66,22,38.8,5837,5.68,195463078,0.99,15.0
India,2003,South,Malaria,486.83,461.56,14.48,65.62,36.34,0.68,6.68,67.48,61,22,48.36,6990,2.2,45937422,0.91,33.43
India,2015,South,Flu,2225.43,1833.97,11.62,98.95,51.1,9.48,0.94,89.61,58,30,41.73,6902,5.8,42514767,0.9,25.5
India,2011,North,COVID-19,4307.7,1707.06,16.03,66.1,38.38,8.56,3.71,38.75,71,20,36.87,1859,5.26,148018737,0.96,23.78
India,2024,North,COVID-19,2661.38,1809.46,15.99,81.91,63.03,6.23,4.22,91.28,62,21,27.9,7216,4.65,102772671,0.86,11.27
India,2012,West,Asthma,1051.07,958.74,16.64,75.92,25.95,12.86,1.85,40.96,60,22,43.92,4555,2.79,60516973,1.09,20.25
India,2009,North,Flu,4262.04,17.83,17.38,92.67,84.34,13.41,2.4,98.7,74,20,34.7,2711,2.66,144706122,0.85,17.91
India,2013,East,Cancer,1046.78,666.02,6.7,87.19,88.76,0.64,5.74,65.8,73,22,47.94,7370,5.12,182035556,1.04,26.46
India,2009,Central,Heart Disease,2542.16,1552.79,18.64,52.23,48.26,14.67,0.16,67.47,68,25,39.4,6921,4.87,182116479,0.89,17.4
India,2015,West,Flu,4724.86,1175.32,17.57,61.31,79.21,7.89,3.63,87.47,69,27,48.45,6633,3.92,94938885,1.09,26.01
India,2008,South,COVID-19,1069.85,511.78,14.57,86.28,69.32,5.83,3.12,50.45,73,29,26.29,1969,2.86,154946266,1.0,32.17
India,2008,Central,COVID-19,352.94,1002.49,15.16,91.92,74.77,11.6,0.61,86.66,69,23,30.65,6252,5.53,131959320,0.86,15.47
India,2019,West,Tuberculosis,3190.54,13.75,11.45,46.15,44.52,1.93,6.99,62.48,75,29,49.64,4162,5.39,186598679,0.98,29.31
India,2015,East,Tuberculosis,1854.56,1329.58,1.27,90.4,89.44,9.66,3.57,44.57,73,22,38.23,6784,2.65,28221951,1.04,18.48
India,2009,North,HIV/AIDS,4187.04,1413.69,0.82,69.82,59.85,9.95,3.06,62.92,69,23,47.5,3646,2.66,140290554,1.01,14.67
India,2022,East,Flu,1865.63,1232.08,3.74,82.33,76.07,1.03,7.9,37.74,73,35,26.56,3374,3.26,160781600,0.94,17.29
India,2005,North,HIV/AIDS,1260.37,1771.52,15.21,56.12,75.09,12.42,1.42,51.28,72,24,45.82,3289,5.92,43594979,0.96,26.06
India,2021,West,Flu,2441.09,424.19,12.33,53.62,26.13,3.67,6.64,76.25,71,29,29.81,6801,2.99,177483002,0.92,23.88
India,2010,East,Diabetes,1943.69,1239.78,6.0,93.86,40.81,2.01,7.26,62.31,57,30,26.18,2294,3.87,98969747,0.93,29.95
India,2019,Central,Asthma,4290.42,690.54,14.54,94.12,26.48,13.97,5.39,63.3,63,25,40.3,5647,5.62,106510403,1.03,29.98
