Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2003,Central,Cancer,4660.0,946.84,2.94,42.25,69.99,10.09,5.25,84.56,63,33,45.9,6364,4.19,81451204,0.93,33.09
India,2004,Central,HIV/AIDS,4129.87,783.34,4.26,73.34,47.58,0.65,2.32,90.01,72,24,40.56,2170,4.78,173049781,0.87,24.12
India,2016,East,COVID-19,2973.2,504.92,0.14,89.25,69.85,3.38,0.86,99.96,67,28,45.49,2473,4.0,27286467,0.89,32.52
India,2013,West,Tuberculosis,4306.03,125.19,15.23,89.73,86.21,14.2,1.16,97.3,68,35,44.27,2625,2.47,25984047,0.99,16.49
India,2011,South,Cancer,3762.84,1538.96,3.7,70.42,45.34,8.29,0.95,40.57,72,23,36.28,6957,2.99,53819281,0.93,33.43
India,2008,East,Cancer,1922.63,139.6,3.95,73.43,58.62,8.44,0.86,43.63,74,31,47.01,3437,4.03,103744673,1.06,17.06
India,2004,North,Flu,4269.07,1388.97,12.35,90.77,50.19,12.35,1.44,83.36,63,26,25.63,2383,3.02,128649627,0.98,32.18
India,2000,Central,Asthma,2985.1,1233.52,10.77,94.4,76.41,1.65,5.72,69.86,68,27,49.41,6965,2.59,193877850,0.91,10.4
India,2015,East,Asthma,1184.14,110.56,6.47,73.15,39.58,5.16,0.96,73.37,62,33,44.95,2088,5.81,149332650,0.94,32.45
India,2002,Central,Heart Disease,247.18,1412.16,0.99,81.79,75.59,5.04,0.43,86.87,55,33,26.5,2093,4.02,21995653,0.97,24.41
India,2015,West,Flu,1870.32,1544.47,5.74,41.14,42.95,14.83,1.61,61.75,74,21,27.33,7478,6.0,96831873,1.02,28.83
India,2025,South,Malaria,1932.93,1386.3,0.67,91.11,54.84,6.38,7.62,66.88,58,34,25.89,7076,4.77,129286750,1.1,11.62
India,2015,East,HIV/AIDS,1339.21,612.82,9.11,58.67,37.2,3.07,0.41,70.01,65,26,32.52,5504,4.89,146320880,1.05,25.16
India,2019,North,Malaria,4472.25,1811.02,16.25,87.09,97.27,6.35,7.93,58.31,71,24,38.09,4763,3.21,139851428,1.06,30.99
India,2007,Central,Cancer,2814.03,1466.94,17.8,84.72,96.88,3.16,2.43,52.31,62,32,47.34,1849,3.33,15494301,0.93,13.61
India,2016,South,Tuberculosis,1066.7,311.23,7.12,63.33,98.05,4.73,2.91,53.9,73,23,30.62,6619,4.95,97784746,0.92,10.0
India,2025,West,Flu,4495.72,143.04,8.08,83.8,23.56,13.73,3.46,75.35,57,22,26.84,7474,3.7,136597410,1.02,21.6
India,2021,South,Asthma,3212.64,329.28,11.62,40.04,59.63,11.59,2.3,79.39,60,28,43.73,1527,3.87,102322547,0.96,17.9
India,2025,West,Diabetes,1580.09,1731.49,6.66,70.16,72.16,11.93,7.9,69.85,66,31,33.06,7104,3.68,149201145,1.07,28.88
India,2006,East,Tuberculosis,1738.88,872.36,13.15,94.92,86.83,5.08,0.72,34.1,66,20,25.32,7966,5.33,1635443,0.91,28.0
India,2019,East,Tuberculosis,4058.63,273.27,6.36,54.71,59.59,14.09,0.12,99.73,57,21,42.35,3037,4.17,64860565,0.96,19.85
India,2022,North,HIV/AIDS,2646.84,432.42,12.5,94.93,48.81,4.84,6.83,59.24,64,30,48.4,3839,2.9,133770485,0.87,20.34
India,2015,West,COVID-19,1338.0,709.74,13.84,45.47,60.3,2.02,1.97,50.2,72,34,42.98,3135,2.5,197328655,1.01,29.38
India,2020,Central,HIV/AIDS,2300.74,1989.62,12.59,95.35,95.38,1.85,5.5,59.03,72,22,27.12,3486,5.41,182457141,0.89,27.86
India,2024,South,Tuberculosis,4854.17,1195.98,8.16,74.44,65.97,10.64,6.77,60.14,73,32,26.37,7333,2.65,62221494,0.9,23.38
India,2006,North,Asthma,2425.54,504.78,6.14,65.72,26.54,5.33,7.74,47.66,68,29,37.94,5647,2.02,107505519,1.0,10.56
India,2016,Central,Asthma,3981.62,1922.41,13.01,93.59,74.58,5.12,0.78,38.43,74,29,41.77,5615,2.16,8202217,0.99,23.63
India,2008,East,COVID-19,1541.47,1195.21,12.81,76.22,22.82,14.51,5.4,60.92,62,21,44.34,6183,3.76,179261535,0.86,21.43
India,2004,North,Cancer,3538.09,1209.95,15.18,42.34,46.33,8.37,1.99,62.58,69,24,39.1,2204,2.06,163293726,0.96,27.37
India,2013,Central,Asthma,4665.53,437.96,3.8,74.99,45.51,12.89,6.64,88.51,69,28,47.54,1565,3.84,89416298,0.97,24.89
India,2021,East,Diabetes,3034.76,422.73,19.5,63.84,35.13,14.77,5.88,41.58,60,25,30.71,2377,3.04,183592935,0.9,16.03
India,2014,East,Tuberculosis,2857.77,1714.86,2.49,41.1,25.49,12.83,6.31,87.33,67,29,28.28,7142,4.55,82169839,0.98,19.86
India,2012,West,Cancer,1050.89,1413.12,18.88,90.89,27.76,4.82,4.48,99.76,58,31,30.42,3541,5.73,63770021,1.09,28.39
India,2008,North,Tuberculosis,3508.77,665.42,17.5,97.58,29.38,1.15,3.02,86.33,73,26,42.82,3367,5.62,32577881,1.06,11.67
India,2022,East,COVID-19,748.31,1613.64,2.18,97.51,92.36,4.88,7.08,48.09,56,27,31.66,6641,2.25,176187122,0.86,18.38
India,2019,West,Diabetes,3969.94,236.02,1.07,63.3,49.11,3.19,1.41,56.72,67,28,31.5,1669,5.42,36496535,0.87,14.19
India,2018,South,Flu,3314.14,1703.29,3.12,65.41,55.21,8.33,5.66,51.92,75,34,39.8,3242,2.45,31577431,1.02,22.9
India,2019,Central,Diabetes,304.87,254.2,7.08,73.72,27.88,5.95,6.55,45.85,69,34,43.96,4879,3.76,108921222,0.95,25.79
India,2011,West,Diabetes,4815.2,1486.91,13.39,61.74,76.25,3.66,7.67,68.66,75,21,46.67,6309,2.91,35158217,1.08,22.38
India,2022,South,Cancer,850.63,1272.51,4.41,53.09,83.69,14.23,4.14,71.16,75,31,28.46,6423,3.47,93712821,0.91,24.92
India,2022,West,HIV/AIDS,4003.5,540.1,18.47,96.05,79.58,14.79,4.7,69.73,63,28,32.58,3738,5.18,47813487,0.99,29.81
India,2003,Central,COVID-19,4909.34,1839.47,1.22,94.57,91.97,0.91,0.26,37.82,65,21,36.35,4241,2.22,77656762,1.02,25.46
India,2024,East,Heart Disease,4615.32,1688.89,15.55,57.85,25.37,1.61,1.35,57.12,61,27,29.79,5944,5.3,128739150,1.07,17.82
India,2023,South,Cancer,4839.23,1605.44,5.75,75.35,97.22,8.61,7.85,39.17,75,30,40.8,3977,5.2,45012976,0.94,12.17
India,2017,North,Asthma,3890.51,980.23,6.83,57.79,94.06,10.14,1.89,77.92,56,21,40.81,5372,2.53,8491149,0.87,16.11
India,2019,South,HIV/AIDS,4057.65,834.92,7.5,41.75,90.07,3.83,2.96,51.52,65,32,26.06,6140,3.6,54940943,0.92,27.87
India,2014,North,Tuberculosis,2691.66,1216.78,18.46,67.74,42.18,2.19,0.21,93.51,55,22,42.76,6828,2.58,66316548,0.88,34.08
India,2015,West,Flu,1931.12,336.73,16.4,40.53,77.79,5.14,7.04,31.02,69,33,25.98,4299,4.72,182859532,1.09,29.05
India,2025,South,Heart Disease,776.25,448.64,10.18,98.95,44.32,4.02,7.79,80.43,75,25,28.56,2072,4.84,74777324,1.09,34.34
India,2004,West,Cancer,1051.94,699.27,10.59,41.41,71.51,14.54,2.96,91.92,75,29,41.19,4919,5.52,97004156,0.98,29.89
India,2001,North,Heart Disease,3104.13,299.41,8.15,51.39,21.77,12.14,7.6,44.16,65,31,30.26,4777,2.3,155798451,0.98,14.41
India,2024,South,Cancer,4239.99,729.02,16.89,95.2,83.4,13.86,0.51,40.58,71,32,37.9,3610,5.36,76466970,1.03,20.91
India,2023,West,Diabetes,2423.43,1929.31,6.08,55.34,68.89,6.86,5.64,84.88,70,25,28.06,5379,3.05,183835831,0.98,28.06
India,2024,North,HIV/AIDS,234.34,263.06,16.6,88.03,41.52,3.37,0.35,35.12,72,29,38.08,5669,5.04,73499444,1.1,24.27
India,2011,East,Heart Disease,3686.67,1389.17,12.08,94.25,86.05,9.61,7.13,82.88,73,21,44.69,2680,5.78,16142310,0.98,29.03
India,2005,Central,Cancer,2979.68,1562.23,3.88,83.01,36.99,11.69,0.74,73.97,64,20,29.97,5552,4.89,147743302,0.89,34.96
India,2017,Central,Malaria,1104.77,1319.65,8.23,94.98,38.58,11.64,2.4,65.6,62,34,45.89,2702,4.68,128059439,0.88,19.62
India,2016,East,Diabetes,2970.63,1338.07,18.02,90.68,52.17,2.59,4.7,62.53,71,30,45.01,6603,5.8,81791512,0.87,12.98
India,2017,West,Flu,1921.73,1821.26,17.06,84.7,54.11,3.87,0.79,98.42,56,35,45.51,4081,4.3,117261861,0.96,33.88
India,2004,West,Tuberculosis,184.63,1329.93,1.49,41.66,57.15,8.07,4.5,93.41,74,32,38.14,1879,5.94,22044125,0.95,22.03
India,2020,South,Malaria,2154.62,1234.32,8.12,82.0,44.46,9.8,7.18,74.78,56,35,36.82,6061,4.96,179790879,1.0,31.03
India,2006,Central,Diabetes,3547.26,1362.1,12.43,56.21,66.49,3.21,3.69,67.61,64,23,30.46,6690,2.91,9688039,0.9,13.4
India,2010,West,Tuberculosis,3404.35,311.45,1.28,77.74,46.4,14.41,2.61,42.71,69,23,28.91,1613,3.82,107902185,0.89,21.24
India,2007,Central,Heart Disease,2300.13,1874.29,15.59,70.44,87.9,12.47,1.92,33.65,64,30,34.69,2375,2.07,41406906,1.05,27.77
India,2023,South,HIV/AIDS,3908.69,1433.3,12.33,58.09,33.89,7.63,0.22,99.58,60,30,31.11,7938,3.02,54638592,0.92,28.81
India,2024,Central,COVID-19,110.47,1364.53,19.05,95.88,76.4,9.72,6.65,86.8,72,30,48.92,2275,5.61,130846104,1.0,18.75
India,2007,North,Diabetes,3505.26,665.3,12.12,66.48,65.21,10.03,3.29,87.51,63,27,30.06,1794,5.39,177515744,1.01,30.0
India,2008,Central,Diabetes,2208.84,1164.7,19.64,57.99,25.23,7.98,6.69,82.19,68,24,32.67,4771,4.12,5084856,1.07,16.6
India,2002,South,Diabetes,2099.05,1855.37,3.45,49.14,25.3,4.46,6.66,62.6,72,26,35.56,2235,2.11,118671592,1.02,19.73
India,2014,South,Diabetes,826.4,521.25,6.94,72.13,25.71,4.05,0.82,69.3,69,22,36.29,2495,4.74,2947160,1.03,12.18
India,2007,West,Cancer,984.55,865.18,1.65,55.56,62.94,6.97,0.22,63.37,66,32,37.43,3622,3.59,160310853,0.91,21.03
India,2002,South,Tuberculosis,1867.13,1785.38,16.5,63.77,88.53,9.3,7.52,49.17,73,24,48.15,4043,5.15,54095515,1.09,10.53
India,2019,North,COVID-19,4464.57,859.78,18.38,47.02,47.11,13.63,5.07,51.72,55,21,39.55,5144,2.02,32539821,1.0,34.22
India,2018,South,Asthma,2827.31,1561.59,5.47,49.25,78.65,5.45,5.85,50.21,62,22,29.44,3558,4.93,24951413,0.88,14.81
India,2010,North,Heart Disease,1498.61,489.41,1.52,84.21,86.29,3.13,6.83,48.83,60,33,25.83,7138,4.52,42948354,0.93,19.0
India,2010,West,Heart Disease,3378.89,827.21,18.39,41.95,57.38,5.31,4.66,36.45,74,33,33.13,6362,5.88,74877775,0.85,22.19
India,2010,Central,Diabetes,2018.82,289.88,9.19,98.6,67.3,5.93,1.22,78.9,61,32,39.17,4076,4.08,93924429,0.98,32.35
India,2022,South,HIV/AIDS,1525.64,491.93,6.44,69.47,32.54,3.03,4.31,52.08,55,29,42.96,2526,3.66,85815784,1.07,30.51
India,2023,Central,Asthma,385.92,1319.41,6.92,70.45,62.82,10.12,0.6,82.24,69,33,27.28,7826,5.18,77645202,1.07,23.23
India,2014,West,Heart Disease,2828.32,692.39,18.19,61.21,82.06,10.71,7.08,97.18,72,26,27.87,3939,5.51,41880821,1.04,27.67
India,2020,North,COVID-19,3332.51,979.15,17.59,69.06,98.63,8.67,2.32,39.74,70,28,25.19,3829,4.1,95954463,1.09,29.29
India,2017,West,Asthma,986.97,1469.45,2.86,45.21,43.06,5.72,3.78,32.22,70,35,26.78,1782,4.06,77082106,1.04,15.07
India,2024,East,HIV/AIDS,1395.58,647.79,15.93,50.14,48.79,5.1,1.08,89.59,71,20,27.73,5375,3.08,55410754,0.86,17.54
India,2014,East,Asthma,1147.27,593.81,16.05,89.58,26.04,11.93,0.29,52.82,60,28,35.27,2556,5.67,140259836,1.01,29.51
India,2022,Central,Asthma,824.61,1265.13,14.13,43.96,49.57,3.63,5.98,43.09,68,35,31.99,2763,3.34,172375499,1.0,19.99
India,2002,West,Flu,864.44,626.03,15.39,63.45,57.31,12.94,2.36,36.71,61,25,43.27,2755,3.63,108998533,0.89,20.68
India,2017,South,Cancer,3237.7,1710.99,0.24,87.97,57.45,3.06,3.57,73.55,70,31,31.07,6272,3.81,101670703,0.94,14.38
India,2012,Central,HIV/AIDS,4052.17,856.97,18.12,64.43,85.96,8.08,2.96,90.31,61,23,29.56,7150,5.83,89697871,1.09,17.16
India,2013,Central,Flu,1594.83,827.93,6.04,94.26,27.58,4.43,5.35,71.64,74,35,45.87,5911,5.56,29216695,0.89,27.4
India,2000,Central,Diabetes,4183.35,1244.85,8.94,49.21,80.39,9.3,6.59,95.06,74,26,29.59,3932,4.3,12091146,0.98,30.98
India,2025,West,Malaria,3309.88,1796.08,9.09,70.77,79.66,13.88,7.71,88.28,68,31,41.34,2370,3.35,79405651,0.99,20.38
India,2000,North,Heart Disease,3272.84,1296.71,8.46,51.65,88.16,6.21,2.99,97.38,64,29,35.96,3612,2.7,26174885,1.03,13.37
India,2000,Central,COVID-19,1214.24,1327.02,9.33,83.28,50.27,4.98,5.93,84.78,56,22,26.41,4119,2.39,69639296,0.97,22.24
India,2019,South,Flu,4818.73,1385.33,16.01,53.21,42.55,8.16,1.72,39.65,61,30,36.68,4098,4.79,72818175,0.98,13.75
India,2011,West,Flu,560.76,278.64,17.25,42.98,89.76,6.7,7.0,32.16,72,22,48.83,3324,4.73,55528231,1.08,15.09
India,2019,Central,Asthma,1760.48,257.98,3.13,45.16,81.87,12.41,4.76,69.53,75,22,28.25,6372,2.4,152487696,0.93,12.78
India,2003,East,Malaria,2124.47,1573.24,9.81,57.09,23.98,5.46,7.3,39.89,69,21,34.61,7100,2.77,171666753,1.07,24.73
India,2010,South,COVID-19,4466.45,260.44,19.6,79.53,56.97,14.72,6.96,76.37,68,26,43.18,3811,4.04,22449806,0.92,21.62
India,2015,West,Heart Disease,2613.09,340.41,16.8,86.66,86.75,4.16,2.01,85.89,55,31,29.33,6102,4.14,135811779,0.99,25.87
India,2003,East,Heart Disease,4998.47,1687.22,8.01,94.9,49.93,2.54,2.62,71.22,72,25,32.44,2559,4.8,118659175,0.93,34.16
India,2005,Central,Cancer,2656.95,1447.91,9.4,53.28,36.68,1.48,1.97,51.85,59,21,38.17,1892,4.65,98586177,0.85,32.19
India,2022,South,Heart Disease,4744.18,702.59,8.45,87.67,58.07,14.78,3.77,82.18,62,33,29.08,2690,5.79,151293896,1.03,24.97
India,2011,West,Diabetes,2212.28,1378.62,12.52,58.13,36.38,14.29,7.84,66.66,55,21,39.02,5049,4.98,116731277,0.99,22.28
India,2020,North,Diabetes,3688.74,1056.53,1.68,54.18,26.89,13.53,3.82,44.64,58,28,25.79,5992,4.42,121127559,0.97,32.04
India,2001,Central,Cancer,4897.52,1959.98,17.23,40.89,85.5,4.61,0.97,81.89,63,22,35.94,2414,3.14,166947155,0.9,18.18
India,2019,Central,HIV/AIDS,783.34,560.04,3.76,41.67,66.08,12.43,1.15,83.36,72,24,35.84,4451,3.53,44845881,0.98,15.45
India,2004,Central,Cancer,3107.94,507.6,17.63,42.57,43.49,13.27,3.88,57.99,69,33,31.82,4470,5.32,92806703,1.1,11.81
India,2018,West,COVID-19,1244.57,901.86,19.8,46.4,27.26,9.18,0.33,62.6,56,24,45.57,3340,2.97,7216193,1.0,33.99
India,2006,East,Tuberculosis,457.22,951.03,2.24,40.62,80.27,9.87,0.55,40.02,65,29,41.75,4741,4.68,93979898,0.99,26.85
India,2019,Central,COVID-19,1435.58,141.72,13.72,41.18,51.04,10.93,6.98,32.41,57,28,45.65,5836,4.46,125058209,0.86,28.67
India,2005,East,Flu,1190.32,1473.02,19.04,68.07,36.14,10.25,1.42,79.32,65,22,30.29,1509,5.01,84353533,1.06,18.17
India,2007,Central,HIV/AIDS,624.02,840.46,0.81,61.83,39.99,8.8,3.26,78.23,62,29,38.36,5563,2.78,91193613,1.06,27.47
India,2009,East,Cancer,351.88,943.07,6.81,42.44,53.89,2.4,3.28,51.81,62,32,40.33,3308,4.4,182419211,1.09,24.81
India,2011,West,Heart Disease,2058.89,732.45,17.92,54.99,96.04,12.15,6.67,84.98,62,25,49.83,3573,4.0,155709759,0.9,22.64
India,2008,North,HIV/AIDS,4326.65,47.65,3.36,74.2,84.57,5.48,3.02,67.89,69,25,49.42,2534,3.46,18090708,0.86,18.98
India,2010,South,COVID-19,2410.52,1135.37,8.44,45.79,72.01,1.58,3.95,92.02,75,30,31.42,3506,2.99,121486309,0.97,22.07
India,2010,West,Cancer,655.47,1424.02,9.75,90.12,46.06,1.22,7.32,84.44,64,24,44.3,2715,2.53,42651129,0.96,16.98
India,2024,North,Asthma,1724.61,1393.64,3.02,43.61,87.4,9.69,2.48,56.05,65,23,49.17,5185,5.58,99446956,0.95,15.58
India,2019,South,Asthma,4003.96,1605.91,5.24,81.07,36.43,1.99,1.52,81.13,73,25,30.45,7550,2.01,172129104,1.0,13.37
India,2020,East,HIV/AIDS,4565.16,517.37,13.86,57.04,82.32,11.29,3.2,96.1,61,26,46.62,4683,4.8,113924863,1.09,17.56
India,2022,South,Cancer,275.72,1334.21,18.71,48.57,77.9,4.87,0.58,71.8,58,24,35.89,2629,4.51,171224297,0.87,25.3
India,2009,Central,HIV/AIDS,1361.72,1822.36,16.22,68.49,27.35,7.01,0.12,94.76,62,21,26.72,5451,3.49,90199300,0.92,23.44
India,2023,South,Diabetes,198.0,476.18,14.83,70.53,68.42,5.28,4.13,41.36,66,20,40.53,7235,5.31,150415633,0.98,19.23
India,2005,South,Malaria,3724.22,40.55,19.02,61.35,50.89,4.41,7.85,73.95,60,25,45.03,5865,4.03,27975667,0.91,27.31
India,2020,East,Cancer,480.38,1889.54,11.65,92.21,51.09,9.15,0.21,31.94,60,23,35.02,2874,3.07,192949207,0.92,22.39
India,2015,North,Diabetes,4583.86,711.68,0.12,48.97,79.75,14.73,5.02,30.99,61,30,30.09,4848,2.85,179166305,1.03,18.63
India,2024,Central,COVID-19,3944.39,1502.22,1.28,63.25,28.81,4.23,7.33,87.31,66,30,49.85,6283,2.7,118362606,0.87,13.64
India,2010,West,Asthma,4946.29,955.55,4.62,44.57,25.39,14.64,4.71,83.22,59,25,41.14,7426,3.58,116212174,1.05,27.8
India,2025,East,COVID-19,81.58,989.08,13.75,68.24,39.08,7.39,5.36,88.68,65,29,37.75,7436,3.94,6206952,1.08,30.05
India,2002,Central,Heart Disease,493.6,990.03,15.22,45.32,32.41,8.31,4.49,53.28,62,22,45.84,5229,5.09,55733368,1.09,16.04
India,2013,West,HIV/AIDS,3247.85,1408.39,9.01,82.84,87.72,9.44,5.29,89.13,63,35,35.23,1598,5.53,104901928,1.08,13.5
India,2018,South,HIV/AIDS,1415.34,167.05,16.6,65.72,65.96,14.5,7.35,88.21,71,29,40.33,4672,2.03,53244458,0.92,33.05
India,2000,West,Tuberculosis,1435.99,537.4,10.23,46.7,90.19,12.5,1.06,47.13,69,20,33.13,4765,2.22,118130925,1.1,12.25
India,2022,West,Heart Disease,742.03,1899.49,18.24,69.39,90.09,7.52,4.44,78.7,58,20,27.78,7645,2.71,156176308,0.92,24.62
India,2012,South,Cancer,4497.32,165.22,1.26,46.65,41.28,9.42,7.82,70.44,69,33,48.34,5997,5.71,69734649,0.97,17.27
India,2014,West,COVID-19,983.94,1851.95,6.55,79.43,88.5,12.55,2.58,70.8,71,28,40.51,7135,4.67,35733101,0.96,28.38
India,2009,Central,Flu,4520.06,1701.43,8.05,79.94,65.09,14.26,2.79,85.43,56,24,37.34,4953,5.71,195108526,1.02,11.45
India,2000,West,Tuberculosis,3454.94,1281.99,5.02,44.7,33.6,6.05,7.94,76.43,74,25,32.37,3700,3.79,88819699,0.97,21.26
India,2015,East,Tuberculosis,3356.76,562.86,10.73,64.16,63.23,12.81,6.98,30.28,72,21,28.47,1572,5.45,38568674,0.98,23.92
India,2022,Central,COVID-19,3725.23,464.2,13.44,49.31,37.18,3.1,1.44,42.63,74,22,44.85,4115,4.76,135332048,1.05,17.59
India,2003,South,COVID-19,3878.51,1759.85,17.86,90.02,49.96,3.03,4.35,46.23,56,28,34.86,5601,2.59,126696946,0.92,11.74
India,2021,North,COVID-19,4420.88,127.22,8.11,71.37,56.23,6.42,6.66,48.36,58,35,47.79,5139,5.72,49949730,0.96,30.85
India,2024,South,Tuberculosis,2517.45,1757.32,12.58,61.92,25.05,8.14,6.78,67.69,69,26,44.45,4355,5.3,117165443,0.88,14.8
India,2001,East,Tuberculosis,1446.21,993.06,10.84,42.14,20.18,2.76,7.83,89.59,58,28,49.27,2940,2.25,33680036,0.89,23.43
India,2002,South,Flu,3711.66,124.93,2.85,61.73,30.24,9.43,6.28,49.19,68,20,34.33,5295,5.0,98366194,1.06,31.7
India,2016,Central,Cancer,3952.9,68.67,3.43,85.67,49.07,5.57,7.02,86.9,64,30,29.02,5092,2.69,158741477,0.92,29.07
India,2006,Central,Tuberculosis,3554.69,1303.65,8.79,41.75,54.86,7.33,5.15,63.2,55,29,39.35,3392,2.39,70187448,0.87,12.67
India,2025,North,Tuberculosis,2887.73,580.92,11.99,79.9,76.33,6.49,3.62,41.48,71,21,47.5,5137,3.32,190527949,0.91,18.89
India,2013,West,Heart Disease,3369.83,813.58,9.32,72.3,82.27,14.69,7.73,47.42,60,35,48.46,4354,4.09,87790928,1.0,32.54
India,2022,South,HIV/AIDS,3926.33,572.11,9.94,86.71,88.33,3.16,1.22,81.2,64,34,34.11,6807,3.38,97529549,1.07,32.52
India,2024,East,Heart Disease,2499.54,490.41,8.37,83.82,95.52,8.9,5.88,41.53,61,29,41.92,2447,5.27,122169290,0.88,14.39
India,2019,West,Malaria,4091.76,26.15,3.65,57.2,63.63,11.87,4.7,33.5,55,25,46.03,5538,5.1,102461337,1.05,16.03
India,2011,East,Heart Disease,3037.06,1320.92,7.95,50.65,73.99,4.58,5.25,37.76,75,22,40.73,3039,3.27,93915669,1.06,10.17
India,2007,West,Flu,595.39,933.27,9.43,48.9,36.82,7.25,0.49,45.36,69,30,26.63,7003,4.58,183176719,1.03,30.07
India,2003,South,Tuberculosis,940.4,1147.65,8.72,66.23,56.79,5.02,2.85,96.65,62,20,48.51,3958,3.96,42994305,0.93,11.54
India,2009,North,COVID-19,793.89,857.1,7.37,48.16,94.6,5.53,3.32,72.07,59,27,35.36,6970,5.48,37728560,1.06,13.22
India,2020,North,Heart Disease,4873.59,876.29,0.62,53.64,56.71,6.74,5.23,47.36,62,31,40.64,3626,3.34,75458581,1.07,24.19
India,2024,South,Asthma,3912.46,1642.56,0.13,82.64,52.67,11.65,6.9,34.17,64,26,43.68,6485,5.11,160620334,0.97,33.54
India,2021,Central,Tuberculosis,3200.91,46.67,11.67,47.85,43.59,9.48,3.29,61.2,70,23,45.82,6862,2.62,34065700,0.99,24.28
India,2005,South,Tuberculosis,4096.71,1172.96,1.84,69.56,58.11,0.65,7.45,33.07,74,32,37.71,5264,5.52,187385752,0.98,14.15
India,2015,Central,Cancer,750.15,981.98,14.84,65.53,44.37,8.99,5.27,33.05,60,29,38.95,6886,3.12,111233048,0.94,29.41
India,2002,North,Asthma,1286.83,1886.27,5.97,42.29,93.4,9.56,4.19,54.09,75,34,34.39,3206,5.84,32681952,0.95,30.16
India,2005,South,Heart Disease,462.92,450.74,17.05,69.56,78.07,13.88,2.66,65.19,62,28,39.61,3058,4.3,84401118,1.04,26.97
India,2001,North,Malaria,4739.42,96.28,7.04,42.8,59.79,12.11,1.73,71.86,59,23,41.66,2573,2.54,71852821,0.9,18.96
India,2017,South,Cancer,4951.16,1131.85,17.38,73.42,31.66,14.93,1.7,36.44,66,34,35.06,3899,2.16,119809552,1.06,12.06
India,2016,East,Asthma,3532.64,528.92,1.86,46.12,95.38,7.04,0.12,48.9,72,30,26.23,7471,5.01,40751769,1.07,18.92
India,2020,West,Tuberculosis,3837.45,120.48,19.65,67.89,72.93,5.64,5.55,86.92,59,22,48.53,2875,4.35,37055133,1.03,24.84
India,2005,South,Heart Disease,3384.4,544.28,0.96,80.89,25.75,8.92,7.01,72.29,62,34,25.43,4877,4.04,112953382,0.96,32.69
India,2019,West,Heart Disease,546.48,1458.84,16.55,42.5,22.02,6.25,3.04,58.49,73,22,32.91,6781,4.57,61536812,1.0,17.8
India,2009,East,Flu,579.38,505.31,16.49,63.46,82.61,9.29,2.62,58.48,69,20,43.15,6391,3.07,49321659,0.96,10.63
India,2019,Central,Asthma,1556.28,1580.32,16.15,90.06,80.12,1.61,3.31,96.2,55,29,44.63,4200,4.07,88918600,1.0,20.43
India,2025,East,Diabetes,219.03,1185.66,4.22,55.52,96.58,0.8,4.52,82.28,56,25,38.78,2742,4.03,67807436,0.99,33.29
India,2007,North,Flu,1035.28,1751.49,2.44,82.34,38.19,2.95,0.73,81.89,72,22,27.31,7283,4.64,175690284,0.87,19.52
India,2024,North,Tuberculosis,202.54,1927.32,8.89,58.51,60.5,14.39,5.51,43.82,73,31,39.81,5737,4.15,65034652,0.99,31.49
India,2022,Central,Tuberculosis,563.62,1483.53,18.03,84.99,50.17,7.55,3.86,41.97,60,28,34.6,6111,2.47,105151517,0.97,32.98
India,2005,East,Tuberculosis,3779.56,81.21,17.14,46.57,84.84,9.2,6.35,67.03,60,25,42.4,6376,2.83,86808360,1.09,12.65
India,2007,East,COVID-19,1138.01,1682.26,6.4,81.9,27.74,5.69,5.59,84.32,63,25,38.62,2947,3.71,103957543,1.08,19.66
India,2002,West,HIV/AIDS,2347.68,1601.35,16.04,61.7,59.17,14.33,2.05,70.7,71,34,26.51,4476,5.68,81554726,0.87,34.85
India,2002,South,Heart Disease,767.53,1393.4,4.48,55.9,27.26,1.18,6.52,39.8,55,28,34.06,1880,4.88,29294493,0.93,32.99
India,2013,West,Tuberculosis,1989.53,813.09,10.38,64.16,23.51,2.49,6.64,90.75,65,30,48.78,7073,2.42,188583134,1.03,13.65
India,2002,Central,Flu,4349.33,1626.82,15.61,58.73,67.29,3.41,7.74,88.13,65,24,41.98,7968,4.37,168890914,0.94,20.34
India,2016,North,Cancer,1527.98,1585.39,16.41,79.27,67.29,8.63,7.99,98.17,73,35,33.58,7658,4.79,160505009,0.99,14.95
India,2000,South,Cancer,2322.91,794.27,2.94,81.85,49.57,14.18,4.29,52.52,63,23,40.0,1803,4.75,55581170,0.99,22.14
India,2024,South,HIV/AIDS,3991.66,148.98,6.22,49.5,83.2,5.35,7.34,41.22,66,21,47.83,2403,3.56,36024913,1.07,28.59
India,2009,Central,Asthma,3391.05,1493.42,6.33,66.1,70.88,7.93,7.29,73.7,55,24,43.76,7890,2.43,155909692,1.03,25.13
India,2014,South,Heart Disease,2681.6,1738.07,0.74,89.92,95.34,2.8,0.93,63.11,70,34,34.58,3173,3.18,92387554,1.09,16.92
India,2012,South,Tuberculosis,1247.22,808.0,9.0,64.14,58.79,11.41,3.78,83.47,69,32,33.65,4393,5.45,123159925,1.08,32.95
